,CouncilDistrictCode,DataYear,ENERGYSTARScore,Electricity(kBtu),Electricity(kWh),GHGEmissionsIntensity,LargestPropertyUseTypeGFA,Latitude,Longitude,NaturalGas(kBtu),NaturalGas(therms),NumberofBuildings,NumberofFloors,OSEBuildingID,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,YearBuilt,ZipCode
5299,3.0,2015.0,,519339.0,152203.0,0.05,21474.0,47.614,-122.324,,,1.0,5.0,23758.0,30418.0,,30418.0,24.2,25.0,519317.0,536200.0,75.9,78.4,,3.62,1999.0,19578.0
5300,7.0,2015.0,,498826.0,146192.0,1.74,19189.0,47.628,-122.367,688509.0,6885.0,1.0,4.0,23759.0,21754.0,,21754.0,61.9,66.1,1187315.0,1269133.0,119.3,121.7,,40.04,2000.0,19575.0
5301,6.0,2015.0,27.0,661921.0,193990.0,0.55,24589.0,47.675,-122.398,270621.0,2706.0,1.0,3.0,23761.0,29378.0,,29378.0,37.9,40.8,932514.0,1003660.0,96.1,101.8,,18.99,1997.0,18386.0
5302,1.0,2015.0,4.0,1162567.0,340715.0,0.09,35844.0,47.509,-122.374,,,1.0,1.0,23762.0,35844.0,,35844.0,32.4,32.4,1162519.0,1162519.0,101.8,101.8,,8.1,1977.0,17920.0
5303,4.0,2015.0,83.0,1510719.0,442748.0,0.45,19896.0,47.661,-122.342,192404.0,1924.0,1.0,3.0,23768.0,31774.0,,31774.0,50.3,52.0,1703060.0,1759806.0,146.2,147.9,,20.75,1916.0,18377.0
5304,4.0,2015.0,83.0,1580137.0,463093.0,0.63,67842.0,47.661,-122.343,1179377.0,11794.0,1.0,4.0,23769.0,79364.0,26854.0,106218.0,40.7,44.8,2759449.0,3041267.0,91.4,99.4,,73.65,2006.0,18377.0
5305,4.0,2015.0,35.0,5286312.0,1549265.0,0.59,154063.0,47.66,-122.341,2145696.0,21457.0,1.0,5.0,23774.0,159507.0,57639.0,217146.0,46.6,50.1,7431788.0,7983964.0,118.2,127.3,,150.81,1997.0,18377.0
5306,5.0,2015.0,85.0,846309.0,248029.0,0.07,33852.0,47.692,-122.307,,,1.0,2.0,23782.0,33852.0,,33852.0,25.0,28.2,846274.0,953807.0,78.5,88.5,,5.9,1979.0,18792.0
5307,6.0,2015.0,,488201.0,143078.0,0.06,17514.0,47.691,-122.378,,,1.0,3.0,23783.0,17514.0,3085.0,20599.0,27.9,29.9,488181.0,524270.0,87.5,94.0,,3.4,1976.0,18798.0
5308,3.0,2015.0,25.0,2422867.0,710072.0,0.1,66150.0,47.624,-122.324,,,1.0,11.0,23789.0,54860.0,11290.0,66150.0,36.6,41.2,2422767.0,2725121.0,115.0,129.4,,16.89,1965.0,18376.0
5309,3.0,2015.0,26.0,803845.0,235584.0,0.07,25507.0,47.623,-122.313,,,1.0,3.0,23791.0,25507.0,4389.0,29896.0,31.5,35.0,803812.0,892121.0,99.0,109.8,,5.6,1926.0,18789.0
5310,3.0,2015.0,100.0,96442.0,28265.0,0.95,20022.0,47.624,-122.314,351509.0,3515.0,1.0,3.0,23805.0,20022.0,,20022.0,22.4,24.7,447947.0,494161.0,33.6,38.7,,19.34,1910.0,18789.0
5311,5.0,2015.0,85.0,1084093.0,317716.0,0.06,49291.0,47.698,-122.326,,,1.0,3.0,23807.0,49291.0,,49291.0,22.0,24.1,1084048.0,1186552.0,69.1,75.6,,7.56,1984.0,18792.0
5312,3.0,2015.0,72.0,2982574.0,874106.0,0.08,97978.0,47.6,-122.309,,,1.0,10.0,23814.0,97978.0,,97978.0,30.4,33.8,2982450.0,3308963.0,95.6,106.0,,20.79,1972.0,17919.0
5313,3.0,2015.0,76.0,1965197.0,575943.0,0.06,60000.0,47.599,-122.31,,,1.0,6.0,23815.0,68459.0,18582.0,87041.0,28.2,29.6,1965116.0,2063103.0,88.7,93.1,,13.7,2008.0,17919.0
5314,3.0,2015.0,100.0,2164656.0,634398.0,0.67,235146.0,47.6,-122.308,4546033.0,45460.0,1.0,6.0,23816.0,221996.0,149446.0,371442.0,27.8,29.1,6710600.0,7042517.0,47.9,49.3,,256.53,2008.0,17919.0
5315,7.0,2015.0,89.0,479002.0,140382.0,0.06,21608.0,47.641,-122.343,,,1.0,4.0,23826.0,21608.0,,21608.0,22.2,25.0,478982.0,540749.0,69.6,78.6,,3.34,1964.0,18390.0
5316,6.0,2015.0,90.0,520740.0,152614.0,0.61,24435.0,47.691,-122.393,359871.0,3599.0,1.0,3.0,23828.0,24435.0,9298.0,33733.0,36.0,39.6,880590.0,968505.0,82.4,89.1,,22.74,1991.0,18798.0
5317,2.0,2015.0,7.0,678741.0,198919.0,0.07,,47.562,-122.339,,,1.0,1.0,23834.0,26094.0,,26094.0,26.0,29.8,678713.0,776816.0,81.7,93.5,,4.73,1953.0,19584.0
5320,7.0,2015.0,49.0,1568628.0,459720.0,0.42,34030.0,47.618,-122.359,188631.0,1886.0,2.0,3.0,23846.0,34030.0,,34030.0,51.6,53.4,1757194.0,1818828.0,150.6,151.7,,20.95,1979.0,19576.0
5321,7.0,2015.0,,1814019.0,531636.0,2.76,24514.0,47.615,-122.354,2002751.0,20028.0,1.0,2.0,23848.0,40320.0,,40320.0,94.7,91.5,3816695.0,3688427.0,193.4,184.2,,119.01,1902.0,19576.0
5322,7.0,2015.0,,426512.0,124998.0,12.53,43728.0,47.606,-122.341,10295074.0,102951.0,1.0,1.0,23854.0,43728.0,,43728.0,245.2,245.2,10721568.0,10721568.0,277.8,277.8,,549.74,1900.0,18081.0
5323,7.0,2015.0,48.0,4700590.0,1377607.0,0.36,34550.0,47.605,-122.339,,,1.0,2.0,23857.0,34455.0,,34455.0,81.6,81.6,4700396.0,4700396.0,256.1,256.1,,32.77,1900.0,18081.0
5325,7.0,2015.0,,2655768.0,778329.0,0.22,35693.0,47.603,-122.337,,,1.0,3.0,23861.0,32160.0,,32160.0,53.2,53.2,2655658.0,2655658.0,167.1,167.1,,18.51,1906.0,18379.0
5326,2.0,2015.0,,1716099.0,502939.0,2.0,43336.0,47.595,-122.325,1712306.0,17123.0,1.0,3.0,23863.0,40264.0,7572.0,47836.0,79.1,83.2,3428334.0,3605154.0,165.8,172.7,,102.9,1992.0,19584.0
5327,2.0,2015.0,86.0,1179577.0,345700.0,1.29,34425.0,47.588,-122.321,779207.0,7792.0,1.0,3.0,23867.0,34425.0,,34425.0,39.2,44.9,1958735.0,2243113.0,90.5,96.5,,49.61,1914.0,19584.0
5328,3.0,2015.0,100.0,1117560.0,327524.0,1.19,94700.0,47.613,-122.314,3134521.0,31345.0,1.0,7.0,23874.0,110478.0,32108.0,142586.0,41.3,41.6,4252035.0,4288087.0,66.0,67.1,,174.27,2009.0,19578.0
5329,2.0,2015.0,66.0,1085542.0,318141.0,0.69,52609.0,47.553,-122.298,625900.0,6259.0,1.0,2.0,23877.0,52609.0,,52609.0,32.5,39.2,1711397.0,2064194.0,77.3,86.9,,40.81,1971.0,18388.0
5330,1.0,2015.0,,538273.0,157752.0,0.48,29358.0,47.59,-122.393,237574.0,2376.0,1.0,6.0,23882.0,29358.0,,29358.0,26.4,29.5,775825.0,866748.0,66.1,73.1,,16.37,1993.0,18795.0
5331,7.0,2015.0,,1757561.0,515090.0,0.09,46893.0,47.624,-122.333,66294.0,663.0,1.0,6.0,23883.0,70307.0,22534.0,92841.0,37.3,37.7,1823782.0,1844428.0,114.3,114.8,,15.77,1999.0,18390.0
5332,1.0,2015.0,7.0,1917045.0,561831.0,0.13,20106.0,47.573,-122.386,,,1.0,3.0,23888.0,28304.0,12000.0,40304.0,95.3,95.3,1916966.0,1916966.0,299.4,299.4,,13.36,1984.0,18795.0
5333,6.0,2015.0,13.0,2396303.0,702287.0,0.16,62472.0,47.695,-122.376,125891.0,1259.0,1.0,5.0,23890.0,82082.0,,82082.0,40.4,44.3,2522094.0,2768949.0,122.6,134.4,,23.39,1981.0,18798.0
5334,1.0,2015.0,90.0,502285.0,147205.0,1.05,33852.0,47.562,-122.39,646109.0,6461.0,1.0,4.0,23891.0,33852.0,,33852.0,33.9,36.7,1148373.0,1242964.0,66.6,69.6,,37.82,1995.0,18795.0
5335,7.0,2015.0,57.0,3677903.0,1077887.0,0.35,93207.0,47.608,-122.34,849770.0,8498.0,1.0,13.0,23892.0,57099.0,97790.0,154889.0,29.2,31.5,4527521.0,4872588.0,80.3,85.4,,70.77,1985.0,18081.0
5336,2.0,2015.0,86.0,5091649.0,1492215.0,0.94,163183.0,47.571,-122.292,3167633.0,31676.0,1.0,7.0,23894.0,172135.0,21811.0,193946.0,39.5,42.1,8259071.0,8804885.0,92.4,98.0,,203.73,2004.0,17919.0
5337,1.0,2015.0,80.0,403749.0,118327.0,0.63,15000.0,47.529,-122.328,330763.0,3308.0,1.0,1.0,23896.0,29619.0,,29619.0,24.8,24.8,734495.0,734495.0,54.5,54.5,,20.38,1990.0,18388.0
5338,3.0,2015.0,69.0,1018233.0,298415.0,0.08,34846.0,47.598,-122.311,,,1.0,3.0,23905.0,34846.0,,34846.0,29.2,32.3,1018190.0,1124048.0,91.7,101.3,,7.1,1968.0,17919.0
5339,3.0,2015.0,43.0,505257.0,148076.0,2.62,20700.0,47.597,-122.306,1040249.0,10402.0,1.0,2.0,23906.0,21592.0,,21592.0,74.7,92.4,1545485.0,1913488.0,129.4,148.1,,58.77,1922.0,17919.0
5340,3.0,2015.0,81.0,1885393.0,552554.0,0.08,62780.0,47.6,-122.313,,,1.0,6.0,23909.0,62538.0,,62538.0,30.0,33.2,1885314.0,2083202.0,94.3,104.2,,13.14,1980.0,17919.0
5341,3.0,2015.0,50.0,1186764.0,347806.0,1.12,16000.0,47.6,-122.314,472036.0,4720.0,1.0,3.0,23910.0,25200.0,,25200.0,69.1,73.4,1658751.0,1762640.0,175.9,174.5,,33.34,1907.0,17919.0
5342,3.0,2015.0,100.0,131065.0,38412.0,0.17,45068.0,47.6,-122.313,138944.0,1389.0,1.0,1.0,23912.0,45068.0,,45068.0,6.0,6.4,270004.0,289791.0,12.4,12.8,,8.29,1947.0,17919.0
5343,3.0,2015.0,73.0,1489454.0,436516.0,0.14,26899.0,47.597,-122.311,,,1.0,2.0,23918.0,28296.0,,28296.0,55.4,53.2,1489392.0,1430332.0,173.9,167.0,,10.38,1963.0,17919.0
5344,7.0,2015.0,,1429859.0,419050.0,0.03,81900.0,47.608,-122.341,,,1.0,5.0,23924.0,42360.0,81900.0,124260.0,39.7,46.4,1429800.0,1669548.0,124.8,145.7,,9.97,1982.0,18081.0
5345,3.0,2015.0,,1526650.0,447417.0,0.06,40043.0,47.617,-122.307,,,1.0,6.0,23925.0,56981.0,14616.0,71597.0,34.3,37.0,1526587.0,1648255.0,107.7,116.2,,10.64,1998.0,19578.0
5346,3.0,2015.0,56.0,1765121.0,517306.0,0.49,25500.0,47.617,-122.305,198007.0,1980.0,1.0,3.0,23928.0,31357.0,,31357.0,64.4,68.9,1963054.0,2102453.0,188.5,199.1,,22.82,1999.0,19578.0
5347,2.0,2015.0,89.0,1476567.0,432739.0,0.02,160000.0,47.558,-122.335,,,1.0,1.0,23930.0,160000.0,,160000.0,9.2,9.2,1476506.0,1476506.0,29.0,29.0,,10.29,1968.0,19584.0
5348,2.0,2015.0,15.0,1526411.0,447347.0,2.52,53550.0,47.556,-122.336,2460503.0,24605.0,1.0,1.0,23934.0,53550.0,,53550.0,74.5,88.6,3986851.0,4743273.0,137.7,153.8,,141.32,1960.0,19584.0
5349,2.0,2015.0,47.0,486549.0,142594.0,1.7,32000.0,47.557,-122.337,1202732.0,12027.0,1.0,1.0,23935.0,38412.0,,38412.0,42.2,55.3,1689261.0,2210913.0,69.8,83.5,,67.27,1924.0,19584.0
5350,2.0,2015.0,,537164.0,157427.0,0.06,25881.0,47.557,-122.338,,,1.0,1.0,23936.0,25881.0,,25881.0,20.8,20.8,537141.0,537141.0,65.2,65.2,,3.74,1930.0,19584.0
5351,4.0,2015.0,76.0,2509336.0,735414.0,0.07,91560.0,47.683,-122.265,,,1.0,5.0,23937.0,91560.0,,91560.0,27.4,30.7,2509232.0,2810977.0,86.1,96.4,,17.49,1979.0,18792.0
5352,3.0,2015.0,,883665.0,258977.0,0.1,21050.0,47.6,-122.303,,,1.0,5.0,23939.0,23286.0,,23286.0,37.9,37.9,883629.0,883629.0,119.2,119.2,,6.16,2001.0,17919.0
5353,5.0,2015.0,88.0,855999.0,250869.0,0.06,37456.0,47.696,-122.355,,,1.0,4.0,23940.0,37456.0,,37456.0,22.9,25.5,855964.0,955638.0,71.8,80.1,,5.97,1989.0,18377.0
5354,3.0,2015.0,51.0,1450946.0,425230.0,0.34,50784.0,47.618,-122.328,254799.0,2548.0,1.0,8.0,23944.0,50784.0,,50784.0,33.6,36.5,1705685.0,1853302.0,95.0,107.3,,23.65,1963.0,19578.0
5355,3.0,2015.0,55.0,615630.0,180423.0,3.3,38220.0,47.612,-122.323,2342371.0,23424.0,1.0,10.0,23948.0,38220.0,,38220.0,77.4,93.4,2957976.0,3569873.0,114.9,132.3,,128.69,1960.0,19578.0
5356,3.0,2015.0,51.0,777023.0,227723.0,0.06,35254.0,47.608,-122.311,,,1.0,4.0,23949.0,35251.0,,35251.0,22.0,25.0,776991.0,880942.0,69.2,78.5,,5.42,1981.0,19578.0
5357,2.0,2015.0,85.0,367771.0,107783.0,0.69,24023.0,47.555,-122.325,296783.0,2968.0,1.0,1.0,23951.0,24291.0,,24291.0,27.4,27.4,664539.0,664539.0,60.4,60.4,,18.33,1953.0,18388.0
5358,2.0,2015.0,4.0,1303301.0,381960.0,0.1,36544.0,47.555,-122.326,,,1.0,1.0,23952.0,36544.0,,36544.0,35.7,39.3,1303247.0,1434747.0,112.0,123.3,,9.09,1966.0,18388.0
5359,5.0,2015.0,85.0,628576.0,184217.0,0.5,35456.0,47.697,-122.317,299617.0,2996.0,1.0,4.0,23953.0,35456.0,,35456.0,26.2,29.7,928167.0,1052734.0,64.5,71.0,,20.29,1999.0,18792.0
5360,5.0,2015.0,72.0,433811.0,127137.0,1.02,23923.0,47.691,-122.319,438762.0,4388.0,1.0,2.0,23956.0,23923.0,,23923.0,36.5,45.3,872555.0,1083713.0,76.2,87.6,,26.33,1931.0,18792.0
5361,2.0,2015.0,,405450.0,118826.0,1.58,20796.0,47.584,-122.321,599346.0,5993.0,1.0,1.0,23958.0,20796.0,,20796.0,48.3,48.3,1004779.0,1004779.0,91.5,91.5,,34.66,1949.0,19584.0
5362,2.0,2015.0,65.0,423751.0,124189.0,0.74,13000.0,47.582,-122.321,274444.0,2744.0,1.0,1.0,23960.0,21349.0,,21349.0,32.7,37.0,698177.0,788925.0,75.8,80.3,,17.53,1947.0,19584.0
5363,2.0,2015.0,31.0,422151.0,123720.0,0.03,38500.0,47.581,-122.321,,,1.0,1.0,23963.0,38630.0,,38630.0,11.0,11.0,422133.0,422133.0,34.4,34.4,,2.94,1936.0,19584.0
5364,2.0,2015.0,,4718637.0,1382896.0,0.52,24109.0,47.579,-122.322,,,1.0,1.0,23969.0,24109.0,,24109.0,195.7,192.0,4718442.0,4629155.0,614.5,602.9,,32.89,1960.0,19584.0
5365,2.0,2015.0,,3814747.0,1117992.0,0.4,23419.0,47.581,-122.322,,,1.0,1.0,23971.0,25375.0,,25375.0,148.5,148.5,3814590.0,3814590.0,466.3,466.3,,26.59,1955.0,19584.0
5368,2.0,2015.0,99.0,448694.0,131499.0,0.03,41550.0,47.583,-122.322,,,1.0,1.0,23977.0,41550.0,,41550.0,10.8,10.8,448676.0,448676.0,33.9,33.9,,3.13,1951.0,19584.0
5369,1.0,2015.0,,2817442.0,825711.0,2.73,54170.0,47.524,-122.318,2640649.0,26406.0,1.0,2.0,24009.0,54170.0,,54170.0,100.8,104.5,5457975.0,5658884.0,214.5,218.4,,159.89,1994.0,18388.0
5370,1.0,2015.0,81.0,1754868.0,514301.0,0.47,64493.0,47.523,-122.325,476900.0,4769.0,1.0,2.0,24012.0,64493.0,,64493.0,34.6,37.8,2231695.0,2438280.0,93.2,96.6,,37.56,2000.0,18388.0
5371,2.0,2015.0,44.0,326016.0,95546.0,2.5,42252.0,47.551,-122.28,1974800.0,19748.0,1.0,2.0,24018.0,42252.0,,42252.0,54.5,71.5,2300803.0,3019187.0,73.3,92.1,,107.15,1912.0,18800.0
5372,2.0,2015.0,,756940.0,221837.0,1.11,23250.0,47.545,-122.286,443270.0,4433.0,1.0,1.0,24026.0,23100.0,,23100.0,51.6,51.6,1200178.0,1200178.0,122.2,122.2,,28.82,1955.0,18800.0
5373,2.0,2015.0,98.0,196900.0,57706.0,0.48,22895.0,47.542,-122.283,196601.0,1966.0,1.0,3.0,24029.0,22895.0,,22895.0,17.2,17.2,393493.0,393493.0,36.0,36.0,,11.81,1981.0,18800.0
5374,2.0,2015.0,100.0,1147629.0,336337.0,0.06,30000.0,47.539,-122.282,,,1.0,2.0,24030.0,36740.0,17471.0,54211.0,32.8,32.8,1147582.0,1147582.0,103.0,103.0,,8.0,2002.0,18800.0
5375,2.0,2015.0,,729183.0,213702.0,0.27,15000.0,47.529,-122.269,74850.0,749.0,1.0,3.0,24031.0,22170.0,,22170.0,36.2,38.4,804002.0,852770.0,106.7,113.6,,9.06,1921.0,18800.0
5376,2.0,2015.0,89.0,592559.0,173662.0,0.07,21640.0,47.528,-122.27,,,1.0,4.0,24033.0,21640.0,,21640.0,27.4,29.6,592534.0,641106.0,86.0,93.0,,4.13,1962.0,18800.0
5377,2.0,2015.0,84.0,1514225.0,443776.0,0.63,66286.0,47.53,-122.269,963336.0,9633.0,1.0,4.0,24034.0,66299.0,21744.0,88043.0,37.4,41.7,2477499.0,2766556.0,87.0,95.9,,61.72,2010.0,18800.0
5378,2.0,2015.0,94.0,628424.0,184173.0,0.8,,47.499,-122.263,595027.0,5950.0,1.0,1.0,24035.0,41428.0,,41428.0,29.5,32.9,1223425.0,1362715.0,62.7,67.6,,35.98,1961.0,18230.0
5379,2.0,2015.0,78.0,3874282.0,1135440.0,1.03,175880.0,47.57,-122.29,5400530.0,54005.0,1.0,7.0,24036.0,207915.0,81556.0,289471.0,48.1,50.8,9274650.0,9806639.0,92.4,96.6,,313.83,2005.0,17919.0
5380,6.0,2015.0,24.0,1115153.0,326819.0,0.08,28567.0,47.676,-122.324,,,1.0,4.0,24037.0,28567.0,7010.0,35577.0,39.0,42.8,1115107.0,1223076.0,122.6,134.4,,7.77,1983.0,18792.0
5381,6.0,2015.0,,824550.0,241652.0,0.05,19386.0,47.681,-122.345,,,1.0,4.0,24045.0,27390.0,14084.0,41474.0,35.4,35.4,824516.0,824516.0,111.2,111.2,,5.75,2009.0,18377.0
5382,5.0,2015.0,60.0,611561.0,179231.0,0.07,22000.0,47.695,-122.317,,,1.0,3.0,24053.0,20176.0,1869.0,22045.0,27.8,30.1,611536.0,661595.0,87.3,94.4,,4.26,1970.0,18792.0
5383,5.0,2015.0,85.0,808863.0,237054.0,0.06,37091.0,47.692,-122.304,,,1.0,4.0,24062.0,25696.0,11395.0,37091.0,21.8,24.2,808829.0,898130.0,68.5,76.0,,5.64,1990.0,18792.0
5384,5.0,2015.0,43.0,1695663.0,496950.0,0.07,53074.0,47.694,-122.306,,,1.0,3.0,24068.0,62440.0,3254.0,65694.0,31.9,33.9,1695593.0,1799359.0,100.3,106.5,,11.82,1994.0,18792.0
5385,5.0,2015.0,97.0,497549.0,145817.0,0.04,26012.0,47.693,-122.306,,,1.0,3.0,24069.0,26012.0,4098.0,30110.0,19.1,20.9,497528.0,543125.0,60.1,65.6,,3.47,1990.0,18792.0
5386,5.0,2015.0,,566602.0,166055.0,0.17,48179.0,47.693,-122.305,129028.0,1290.0,1.0,6.0,24070.0,41047.0,7132.0,48179.0,14.4,15.1,695606.0,727936.0,39.7,40.4,,10.8,2006.0,18792.0
5387,5.0,2015.0,74.0,652476.0,191222.0,0.07,25300.0,47.697,-122.305,,,1.0,4.0,24072.0,25300.0,,25300.0,25.8,28.3,652449.0,715914.0,81.0,88.9,,4.55,1970.0,18792.0
5388,5.0,2015.0,,784684.0,229968.0,0.08,14502.0,47.697,-122.317,,,1.0,4.0,24077.0,18530.0,7860.0,26390.0,54.1,56.5,784652.0,819563.0,169.9,177.5,,5.47,1993.0,18792.0
5389,2.0,2015.0,67.0,520964.0,152679.0,0.29,52325.0,47.593,-122.325,263820.0,2638.0,1.0,1.0,24083.0,52325.0,,52325.0,15.0,15.6,784762.0,818336.0,36.6,38.6,,17.64,1937.0,19584.0
5390,2.0,2015.0,,103860.0,30438.0,0.47,20600.0,47.593,-122.325,177335.0,1773.0,1.0,4.0,24085.0,20600.0,,20600.0,13.7,17.5,281191.0,359971.0,24.9,29.4,,10.14,1920.0,19584.0
5391,2.0,2015.0,,16720050.0,4900163.0,4.13,230970.0,47.591,-122.323,13219839.0,132198.0,10.0,,24086.0,180796.0,,180796.0,129.6,146.7,29939196.0,33884892.0,287.4,305.3,,818.66,1991.0,19584.0
5392,2.0,2015.0,99.0,312576.0,91607.0,0.03,25880.0,47.588,-122.324,,,1.0,1.0,24089.0,25880.0,,25880.0,12.1,12.1,312563.0,312563.0,37.9,37.9,,2.18,1944.0,19584.0
5393,2.0,2015.0,98.0,702564.0,205901.0,0.17,49802.0,47.583,-122.325,114312.0,1143.0,1.0,1.0,24091.0,45842.0,,45842.0,11.3,10.9,816846.0,787426.0,32.3,31.0,,10.97,1960.0,19584.0
5394,2.0,2015.0,,638090.0,187006.0,0.06,31365.0,47.579,-122.323,5468.0,55.0,1.0,1.0,24099.0,31365.0,,31365.0,20.5,20.4,643531.0,640838.0,64.1,63.8,,4.74,1972.0,19584.0
5395,2.0,2015.0,,289277.0,84779.0,0.47,32100.0,47.58,-122.326,271637.0,2716.0,1.0,1.0,24100.0,32100.0,,32100.0,17.5,17.5,560902.0,560902.0,37.2,37.2,,16.44,1910.0,19584.0
5396,2.0,2015.0,70.0,206942.0,60649.0,1.07,15400.0,47.579,-122.326,403777.0,4038.0,1.0,1.0,24102.0,20520.0,,20520.0,29.8,29.8,610711.0,610711.0,52.3,52.3,,22.89,1966.0,19584.0
5397,2.0,2015.0,12.0,474830.0,139159.0,0.06,22972.0,47.578,-122.326,,,1.0,1.0,24104.0,22972.0,,22972.0,20.7,23.5,474811.0,540292.0,64.9,73.9,,3.31,1945.0,19584.0
5398,2.0,2015.0,69.0,485908.0,142406.0,0.28,25649.0,47.579,-122.325,105361.0,1054.0,1.0,1.0,24105.0,24990.0,,24990.0,18.3,18.3,591249.0,591249.0,50.5,50.5,,8.98,1953.0,19584.0
5399,2.0,2015.0,,590278.0,172994.0,1.19,22740.0,47.577,-122.325,508711.0,5087.0,1.0,2.0,24106.0,24000.0,,24000.0,39.8,48.7,1098965.0,1343275.0,86.5,99.3,,31.13,1951.0,19584.0
5400,2.0,2015.0,,2440129.0,715131.0,0.85,50628.0,47.568,-122.327,1481530.0,14815.0,1.0,1.0,24108.0,100386.0,,100386.0,39.1,44.0,3921557.0,4421146.0,91.8,95.0,,95.69,1963.0,19584.0
5401,2.0,2015.0,2.0,649758.0,190425.0,1.03,18470.0,47.568,-122.326,438284.0,4383.0,1.0,1.0,24112.0,24354.0,,24354.0,44.7,46.6,1088016.0,1135402.0,102.7,106.4,,27.81,1966.0,18388.0
5402,2.0,2015.0,58.0,626777.0,183690.0,0.36,24000.0,47.569,-122.325,197732.0,1977.0,1.0,1.0,24115.0,33600.0,,33600.0,24.5,24.5,824483.0,824483.0,64.8,64.8,,14.87,1959.0,18388.0
5403,2.0,2015.0,2.0,727382.0,213175.0,2.49,20819.0,47.567,-122.325,938869.0,9389.0,1.0,1.0,24117.0,20819.0,,20819.0,80.0,98.6,1666221.0,2052896.0,157.1,176.6,,54.93,1974.0,18388.0
5404,2.0,2015.0,,756228.0,221628.0,1.46,19471.0,47.567,-122.325,604144.0,6041.0,1.0,1.0,24118.0,23296.0,,23296.0,58.4,70.8,1360340.0,1649396.0,129.2,144.5,,37.36,1967.0,18388.0
5405,2.0,2015.0,,1092222.0,320099.0,1.17,15000.0,47.57,-122.323,721687.0,7217.0,1.0,1.0,24123.0,35222.0,,35222.0,53.0,58.8,1813864.0,2011311.0,122.3,128.4,,45.94,1954.0,18388.0
5406,2.0,2015.0,100.0,514876.0,150895.0,1.12,25200.0,47.567,-122.322,510350.0,5104.0,1.0,1.0,24132.0,25520.0,,25520.0,40.7,40.8,1025205.0,1029212.0,85.4,85.9,,30.69,1957.0,18388.0
5407,2.0,2015.0,100.0,597910.0,175230.0,0.06,28176.0,47.59,-122.318,,,1.0,4.0,24134.0,28176.0,,28176.0,21.2,24.8,597885.0,698969.0,66.6,77.9,,4.17,1983.0,17919.0
5408,2.0,2015.0,68.0,1501762.0,440123.0,0.51,59846.0,47.539,-122.285,500169.0,5002.0,1.0,3.0,24136.0,59846.0,,59846.0,33.5,35.6,2001869.0,2127903.0,87.6,92.3,,37.03,2001.0,18800.0
5409,2.0,2015.0,88.0,1717095.0,503231.0,0.48,66363.0,47.539,-122.285,517424.0,5174.0,1.0,3.0,24137.0,66363.0,,66363.0,33.7,36.9,2234448.0,2449644.0,89.4,98.5,,39.45,2001.0,18800.0
5410,2.0,2015.0,4.0,4814126.0,1410881.0,1.13,121635.0,47.54,-122.285,2352088.0,23521.0,1.0,3.0,24138.0,121635.0,,121635.0,58.9,64.9,7166015.0,7890842.0,144.6,156.1,,158.48,2001.0,18800.0
5411,7.0,2015.0,98.0,387286.0,113502.0,0.61,22206.0,47.642,-122.384,235041.0,2350.0,1.0,4.0,24144.0,22207.0,,22207.0,28.0,31.9,622311.0,707419.0,65.9,76.2,,15.18,1969.0,18235.0
5412,2.0,2015.0,,991324.0,290528.0,0.13,20645.0,47.529,-122.271,,,1.0,2.0,24150.0,20645.0,,20645.0,48.0,53.3,991283.0,1099525.0,150.8,167.2,,6.91,1953.0,18800.0
5413,5.0,2015.0,85.0,473383.0,138735.0,0.06,20278.0,47.698,-122.29,,,1.0,4.0,24153.0,20278.0,,20278.0,23.3,25.8,473364.0,522229.0,73.3,80.9,,3.3,1968.0,18792.0
5414,3.0,2015.0,32.0,350602.0,102751.0,3.34,20832.0,47.622,-122.323,1292267.0,12923.0,1.0,3.0,24156.0,20832.0,,20832.0,78.9,96.1,1642854.0,2002279.0,118.0,136.1,,71.08,1925.0,18376.0
5415,1.0,2015.0,24.0,2450589.0,718197.0,0.1,67313.0,47.55,-122.363,,,1.0,3.0,24160.0,67313.0,,67313.0,36.4,40.9,2450488.0,2755115.0,114.3,128.5,,17.08,1993.0,18385.0
5416,1.0,2015.0,37.0,858933.0,251728.0,0.09,25951.0,47.543,-122.36,,,1.0,2.0,24161.0,25951.0,,25951.0,33.1,37.1,858897.0,962457.0,103.9,116.5,,5.99,2005.0,18385.0
5417,1.0,2015.0,74.0,2211763.0,648204.0,0.07,85695.0,47.541,-122.362,,,1.0,3.0,24162.0,85695.0,,85695.0,25.8,28.1,2211671.0,2408523.0,81.0,88.3,,15.42,1987.0,18385.0
5418,1.0,2015.0,28.0,1651174.0,483911.0,0.09,46986.0,47.54,-122.361,,,1.0,3.0,24163.0,46986.0,,46986.0,35.1,38.8,1651105.0,1821380.0,110.3,121.7,,11.51,1970.0,18385.0
5419,1.0,2015.0,72.0,878029.0,257325.0,1.54,41526.0,47.539,-122.359,1159700.0,11597.0,1.0,1.0,24164.0,41526.0,,41526.0,49.1,63.5,2037693.0,2636908.0,95.7,114.7,,67.71,1970.0,18385.0
